Phylum,Subphylum,Assembly
Ascomycota,Taphrinomycotina,GCF_000004155.1
Ascomycota,Taphrinomycotina,GCA_000149845.2
Ascomycota,Taphrinomycotina,GCF_000149845.2
Ascomycota,Taphrinomycotina,GCA_000150505.2
Ascomycota,Taphrinomycotina,GCF_000150505.1
Ascomycota,Taphrinomycotina,GCA_029532395.1
Ascomycota,Taphrinomycotina,GCA_029267275.1
Ascomycota,Taphrinomycotina,GCA_032883015.1
Ascomycota,Taphrinomycotina,GCA_963969215.1
Ascomycota,Taphrinomycotina,GCA_023078545.1
Ascomycota,Taphrinomycotina,GCA_003086255.1
Ascomycota,Taphrinomycotina,GCA_958267425.1
Ascomycota,Taphrinomycotina,GCA_006386365.1
Ascomycota,Taphrinomycotina,GCA_030707835.1
Ascomycota,Taphrinomycotina,GCA_036558985.1
Ascomycota,Taphrinomycotina,GCA_006386175.1
Ascomycota,Taphrinomycotina,GCA_006386315.1
Ascomycota,Taphrinomycotina,GCA_006386305.1
Ascomycota,Taphrinomycotina,GCA_006386185.1
Ascomycota,Taphrinomycotina,GCA_006386395.1
Ascomycota,Taphrinomycotina,GCA_006386275.1
Ascomycota,Taphrinomycotina,GCA_006386355.1
Ascomycota,Taphrinomycotina,GCA_006386235.1
Ascomycota,Taphrinomycotina,GCA_006386105.1
Ascomycota,Taphrinomycotina,GCA_006386295.1
Ascomycota,Taphrinomycotina,GCA_006386085.1
Ascomycota,Taphrinomycotina,GCA_006386205.1
Ascomycota,Taphrinomycotina,GCA_006386095.1
Ascomycota,Taphrinomycotina,GCA_006386075.1
Ascomycota,Taphrinomycotina,GCA_006386245.1
Ascomycota,Taphrinomycotina,GCA_006386405.1
Ascomycota,Taphrinomycotina,GCA_037041055.1
Ascomycota,Taphrinomycotina,GCA_019702855.1
Ascomycota,Pezizomycotina,GCA_030549215.1
Ascomycota,Pezizomycotina,GCA_027943155.1
Ascomycota,Pezizomycotina,GCA_030685255.1
Ascomycota,Pezizomycotina,GCA_037042205.1
Ascomycota,Pezizomycotina,GCA_027943165.1
Ascomycota,Pezizomycotina,GCA_026025825.1
Ascomycota,Pezizomycotina,GCA_000146945.2
Ascomycota,Pezizomycotina,GCF_000146945.2
Ascomycota,Pezizomycotina,GCA_905066765.1
Ascomycota,Pezizomycotina,GCA_000503235.1
Ascomycota,Pezizomycotina,GCA_025389085.1
Ascomycota,Pezizomycotina,GCA_025389075.1
Ascomycota,Pezizomycotina,GCA_002162575.1
Ascomycota,Pezizomycotina,GCA_001857865.1
Ascomycota,Pezizomycotina,GCA_025389095.1
Ascomycota,Pezizomycotina,GCA_019022465.1
Ascomycota,Pezizomycotina,GCA_025594185.1
Ascomycota,Pezizomycotina,GCA_029034665.1
Ascomycota,Pezizomycotina,GCA_024586315.1
Ascomycota,Pezizomycotina,GCA_024114885.1
Ascomycota,Pezizomycotina,GCA_022559915.2
Ascomycota,Pezizomycotina,GCA_024291795.1
Ascomycota,Pezizomycotina,GCA_010015745.1
Ascomycota,Pezizomycotina,GCA_024606495.1
Ascomycota,Pezizomycotina,GCA_003711515.1
Ascomycota,Pezizomycotina,GCF_003711515.1
Ascomycota,Pezizomycotina,GCF_000182805.3
Ascomycota,Pezizomycotina,GCA_033439795.1
Ascomycota,Pezizomycotina,GCA_020800285.1
Ascomycota,Pezizomycotina,GCA_033870435.1
Ascomycota,Pezizomycotina,GCA_008692325.1
Ascomycota,Pezizomycotina,GCA_000182805.2
Ascomycota,Saccharomycotina,GCA_000223485.1
Ascomycota,Saccharomycotina,GCF_000223485.1
Ascomycota,Saccharomycotina,GCA_002105455.1
Ascomycota,Saccharomycotina,GCA_002094185.1
Ascomycota,Saccharomycotina,GCA_001657455.1
Ascomycota,Saccharomycotina,GCA_001655755.1
Ascomycota,Saccharomycotina,GCA_001655765.1
Ascomycota,Saccharomycotina,GCA_030705235.1
Ascomycota,Saccharomycotina,GCA_000497715.1
Ascomycota,Saccharomycotina,GCA_002911495.2
Ascomycota,Saccharomycotina,GCA_003676035.1
Ascomycota,Saccharomycotina,GCA_037040735.1
Ascomycota,Saccharomycotina,GCA_013620965.1
Ascomycota,Saccharomycotina,GCA_030579515.1
Ascomycota,Pezizomycotina,GCA_008704415.1
Ascomycota,Saccharomycotina,GCA_030579575.1
Ascomycota,Saccharomycotina,GCA_030561065.1
Ascomycota,Saccharomycotina,GCA_001599295.1
Ascomycota,Saccharomycotina,GCA_003705295.1
Ascomycota,Saccharomycotina,GCA_030579615.1
Ascomycota,Pezizomycotina,GCA_010093795.1
Ascomycota,Pezizomycotina,GCA_001021365.1
Ascomycota,Pezizomycotina,GCA_020746835.1
Ascomycota,Pezizomycotina,GCA_001599555.1
Ascomycota,Pezizomycotina,GCA_000732775.1
Ascomycota,Pezizomycotina,GCA_020085135.1
Ascomycota,Pezizomycotina,GCA_000732565.1
Ascomycota,Pezizomycotina,GCA_000730325.1
Ascomycota,Pezizomycotina,GCA_000732765.1
Ascomycota,Pezizomycotina,GCA_004380135.1
Ascomycota,Pezizomycotina,GCA_003268315.1
Ascomycota,Pezizomycotina,GCA_029100535.1
Ascomycota,Pezizomycotina,GCA_008271615.1
Ascomycota,Pezizomycotina,GCA_008271585.1
Ascomycota,Pezizomycotina,GCA_003268335.1
Ascomycota,Pezizomycotina,GCA_001191545.1
Ascomycota,Pezizomycotina,GCA_029100465.1
Ascomycota,Saccharomycotina,GCA_001640025.2
Ascomycota,Saccharomycotina,GCF_001640025.1
Ascomycota,Saccharomycotina,GCA_030583405.1
Ascomycota,Saccharomycotina,GCA_030570555.1
Ascomycota,Saccharomycotina,GCA_030569235.1
Ascomycota,Saccharomycotina,GCA_030578775.1
Ascomycota,Saccharomycotina,GCA_030579875.1
Ascomycota,Saccharomycotina,GCA_030563205.1
Ascomycota,Saccharomycotina,GCA_030575195.1
Ascomycota,Saccharomycotina,GCA_030579895.1
Ascomycota,Saccharomycotina,GCA_030575175.1
Ascomycota,Saccharomycotina,GCA_030556845.1
Ascomycota,Saccharomycotina,GCA_030555635.1
Ascomycota,Saccharomycotina,GCA_030565085.1
Ascomycota,Saccharomycotina,GCA_030583505.1
Ascomycota,Saccharomycotina,GCA_030583365.1
Ascomycota,Saccharomycotina,GCA_030579815.1
Ascomycota,Saccharomycotina,GCA_001939105.2
Ascomycota,Saccharomycotina,GCA_030572735.1
Ascomycota,Saccharomycotina,GCA_030580325.1
Ascomycota,Saccharomycotina,GCA_030555895.1
Ascomycota,Pezizomycotina,GCA_001599915.1
Ascomycota,Pezizomycotina,GCA_009556855.1
Ascomycota,Pezizomycotina,GCF_009556855.1
Ascomycota,Pezizomycotina,GCA_001571465.2
Ascomycota,Pezizomycotina,GCA_013368755.1
Ascomycota,Pezizomycotina,GCF_013368755.1
Ascomycota,Pezizomycotina,GCA_004299765.1
Ascomycota,Pezizomycotina,GCA_000003125.1
Ascomycota,Pezizomycotina,GCF_000003125.1
Ascomycota,Pezizomycotina,GCA_002916415.1
Ascomycota,Pezizomycotina,GCA_019022425.1
Ascomycota,Pezizomycotina,GCA_001896365.1
Ascomycota,Pezizomycotina,GCF_001896365.1
Ascomycota,Pezizomycotina,GCA_001907595.1
Ascomycota,Pezizomycotina,GCF_001907595.1
Ascomycota,Pezizomycotina,GCA_031010415.1
Ascomycota,Pezizomycotina,GCA_023721895.2
Ascomycota,Pezizomycotina,GCA_020137715.1
Ascomycota,Pezizomycotina,GCA_037356135.1
Ascomycota,Pezizomycotina,GCA_023625895.1
Ascomycota,Pezizomycotina,GCA_023626335.1
Ascomycota,Pezizomycotina,GCA_023626255.1
Ascomycota,Pezizomycotina,GCA_023626235.1
Ascomycota,Pezizomycotina,GCA_023625955.1
Ascomycota,Pezizomycotina,GCA_023626215.1
Ascomycota,Pezizomycotina,GCA_001657655.1
Ascomycota,Pezizomycotina,GCA_023626295.1
Ascomycota,Pezizomycotina,GCA_037040825.1
Ascomycota,Pezizomycotina,GCA_023626275.1
Ascomycota,Pezizomycotina,GCA_023626195.1
Ascomycota,Pezizomycotina,GCA_023626035.1
Ascomycota,Pezizomycotina,GCA_023626175.1
Ascomycota,Pezizomycotina,GCA_023626095.1
Ascomycota,Pezizomycotina,GCA_023626315.1
Ascomycota,Pezizomycotina,GCA_023626155.1
Ascomycota,Pezizomycotina,GCA_023625995.1
Ascomycota,Pezizomycotina,GCA_023626075.1
Ascomycota,Pezizomycotina,GCA_023626115.1
Ascomycota,Pezizomycotina,GCA_023626395.1
Ascomycota,Pezizomycotina,GCA_023625975.1
Ascomycota,Pezizomycotina,GCA_001939245.1
Ascomycota,Pezizomycotina,GCA_023626375.1
Ascomycota,Pezizomycotina,GCA_023626055.1
Ascomycota,Pezizomycotina,GCA_022814505.1
Ascomycota,Pezizomycotina,GCA_037040535.1
Ascomycota,Pezizomycotina,GCA_022813215.1
Ascomycota,Pezizomycotina,GCA_023626135.1
Ascomycota,Pezizomycotina,GCA_023626015.1
Ascomycota,Pezizomycotina,GCA_001305275.1
Ascomycota,Pezizomycotina,GCA_019828575.1
Ascomycota,Pezizomycotina,GCA_002775195.1
Ascomycota,Pezizomycotina,GCA_000985935.1
Ascomycota,Pezizomycotina,GCA_003971505.1
Ascomycota,Pezizomycotina,GCA_009650675.1
Ascomycota,Pezizomycotina,GCA_000829775.1
Ascomycota,Pezizomycotina,GCA_013122295.1
Ascomycota,Pezizomycotina,GCA_006111635.1
Ascomycota,Pezizomycotina,GCA_011320185.1
Ascomycota,Pezizomycotina,GCA_000750115.2
Ascomycota,Pezizomycotina,GCA_000227055.2
Ascomycota,Pezizomycotina,GCA_011392495.1
Ascomycota,Pezizomycotina,GCA_027569565.1
Ascomycota,Pezizomycotina,GCA_027569545.1
Ascomycota,Pezizomycotina,GCA_023623755.1
Ascomycota,Pezizomycotina,GCA_023623735.1
Ascomycota,Pezizomycotina,GCA_023623785.1
Ascomycota,Pezizomycotina,GCA_009805475.2
Ascomycota,Pezizomycotina,GCA_033439165.1
Ascomycota,Pezizomycotina,GCA_003316675.1
Ascomycota,Pezizomycotina,GCA_033443225.1
Ascomycota,Pezizomycotina,GCA_037041395.1
Ascomycota,Pezizomycotina,GCA_001270325.1
Ascomycota,Pezizomycotina,GCA_037043785.1
Ascomycota,Pezizomycotina,GCA_037041375.1
Ascomycota,Pezizomycotina,GCA_027569865.1
Ascomycota,Pezizomycotina,GCA_037042375.1
Ascomycota,Pezizomycotina,GCA_023623795.1
Ascomycota,Pezizomycotina,GCA_037040795.1
Ascomycota,Pezizomycotina,GCA_023623975.1
Ascomycota,Pezizomycotina,GCA_023623825.1
Ascomycota,Pezizomycotina,GCA_023623985.1
Ascomycota,Pezizomycotina,GCA_023623855.1
Ascomycota,Pezizomycotina,GCA_025768105.1
Ascomycota,Pezizomycotina,GCA_023624025.1
Ascomycota,Pezizomycotina,GCA_023623845.1
Ascomycota,Pezizomycotina,GCA_023623875.1
Ascomycota,Pezizomycotina,GCA_023623995.1
Ascomycota,Pezizomycotina,GCA_014065225.1
Ascomycota,Pezizomycotina,GCA_022814625.1
Ascomycota,Pezizomycotina,GCA_037041825.1
Ascomycota,Pezizomycotina,GCA_000001985.1
Ascomycota,Pezizomycotina,GCF_000001985.1
Ascomycota,Taphrinomycotina,GCA_005281535.1
Ascomycota,Taphrinomycotina,GCA_005281525.1
Ascomycota,Taphrinomycotina,GCA_005281515.1
Ascomycota,Taphrinomycotina,GCA_005281575.1
Ascomycota,Taphrinomycotina,GCA_008802775.1
Ascomycota,Taphrinomycotina,GCA_005281585.1
Ascomycota,Taphrinomycotina,GCA_004000165.1
Ascomycota,Taphrinomycotina,GCA_000836195.1
Ascomycota,Taphrinomycotina,GCA_000836175.1
Ascomycota,Taphrinomycotina,GCA_005281805.1
Ascomycota,Taphrinomycotina,GCA_000312925.2
Ascomycota,Taphrinomycotina,GCA_000836155.1
Ascomycota,Taphrinomycotina,GCA_000836135.1
Ascomycota,Pezizomycotina,GCA_010093825.1
Ascomycota,Pezizomycotina,GCA_010367425.1
Ascomycota,Pezizomycotina,GCA_007113925.1
Ascomycota,Pezizomycotina,GCA_007113905.1
Ascomycota,Pezizomycotina,GCA_021401465.1
Ascomycota,Pezizomycotina,GCA_013403795.1
Ascomycota,Pezizomycotina,GCA_020826765.1
Ascomycota,Pezizomycotina,GCA_021028865.1
Ascomycota,Pezizomycotina,GCA_010367415.1
Ascomycota,Pezizomycotina,GCA_004009835.2
Ascomycota,Pezizomycotina,GCA_013403725.1
Ascomycota,Pezizomycotina,GCA_013403735.1
Ascomycota,Pezizomycotina,GCA_021028855.1
Ascomycota,Pezizomycotina,GCA_033119285.1
Ascomycota,Pezizomycotina,GCA_003788615.2
Ascomycota,Pezizomycotina,GCA_001599835.1
Ascomycota,Pezizomycotina,GCA_000315935.1
Ascomycota,Pezizomycotina,GCA_015179035.1
Ascomycota,Pezizomycotina,GCA_024340765.1
Ascomycota,Pezizomycotina,GCA_024340015.1
Ascomycota,Pezizomycotina,GCA_024340515.1
Ascomycota,Pezizomycotina,GCA_024340025.1
Ascomycota,Pezizomycotina,GCA_024340505.1
Ascomycota,Pezizomycotina,GCA_003945565.1
Ascomycota,Pezizomycotina,GCA_001189435.1
Ascomycota,Pezizomycotina,GCA_022114105.1
Ascomycota,Pezizomycotina,GCA_000750145.2
Ascomycota,Pezizomycotina,GCA_000750105.3
Ascomycota,Pezizomycotina,GCA_024340795.1
Ascomycota,Pezizomycotina,GCA_024341135.1
Ascomycota,Pezizomycotina,GCA_024340155.1
Ascomycota,Pezizomycotina,GCA_024339985.1
Ascomycota,Pezizomycotina,GCA_024340005.1
Ascomycota,Pezizomycotina,GCA_002916505.1
Ascomycota,Pezizomycotina,GCA_002901185.1
Ascomycota,Pezizomycotina,GCA_003945705.1
Ascomycota,Pezizomycotina,GCA_024341155.1
Ascomycota,Pezizomycotina,GCA_003945575.1
Ascomycota,Pezizomycotina,GCA_003945635.1
Ascomycota,Pezizomycotina,GCA_003945655.1
Ascomycota,Pezizomycotina,GCA_003945665.1
Ascomycota,Pezizomycotina,GCA_004195255.1
Ascomycota,Pezizomycotina,GCA_000421905.1
Ascomycota,Pezizomycotina,GCA_023972975.1
Ascomycota,Pezizomycotina,GCA_024340785.1
Ascomycota,Pezizomycotina,GCA_024340945.1
Ascomycota,Pezizomycotina,GCA_024339995.1
Ascomycota,Saccharomycotina,GCA_001661475.1
Ascomycota,Saccharomycotina,GCA_030462865.1
Ascomycota,Saccharomycotina,GCA_030570615.1
Ascomycota,Saccharomycotina,GCA_030573865.1
Ascomycota,Saccharomycotina,GCA_030574535.1
Ascomycota,Saccharomycotina,GCA_030566855.1
Ascomycota,Saccharomycotina,GCA_030574555.1
Ascomycota,Saccharomycotina,GCA_030579835.1
Ascomycota,Saccharomycotina,GCA_003707115.1
Ascomycota,Saccharomycotina,GCA_003706775.2
Ascomycota,Saccharomycotina,GCA_011751505.1
Ascomycota,Saccharomycotina,GCA_014133895.1
Ascomycota,Saccharomycotina,GCF_014133895.1
Ascomycota,Saccharomycotina,GCA_946403475.1
Ascomycota,Saccharomycotina,GCA_013694445.1
Ascomycota,Saccharomycotina,GCA_000243375.1
Ascomycota,Saccharomycotina,GCF_000243375.1
Ascomycota,Saccharomycotina,GCA_012851205.1
Ascomycota,Saccharomycotina,GCA_003708055.3
Ascomycota,Saccharomycotina,GCA_900186055.1
Ascomycota,Saccharomycotina,GCA_030580195.1
Ascomycota,Saccharomycotina,GCA_931305995.1
Ascomycota,Saccharomycotina,GCA_003705175.3
Ascomycota,Saccharomycotina,GCA_003013175.1
Ascomycota,Saccharomycotina,GCA_001029055.1
Ascomycota,Saccharomycotina,GCA_003707085.2
Ascomycota,Saccharomycotina,GCA_030557585.1
Ascomycota,Saccharomycotina,GCA_003706005.2
Ascomycota,Saccharomycotina,GCA_013387355.1
Ascomycota,Saccharomycotina,GCA_037039825.1
Ascomycota,Saccharomycotina,GCA_931301635.1
Ascomycota,Saccharomycotina,GCA_931301865.1
Ascomycota,Saccharomycotina,GCA_931297975.1
Ascomycota,Saccharomycotina,GCA_002214845.1
Ascomycota,Saccharomycotina,GCA_037041995.1
Ascomycota,Saccharomycotina,GCA_931298355.1
Ascomycota,Saccharomycotina,GCA_931301715.1
Ascomycota,Saccharomycotina,GCA_931298645.1
Ascomycota,Saccharomycotina,GCA_030557255.1
Ascomycota,Saccharomycotina,GCA_931297725.1
Ascomycota,Saccharomycotina,GCA_931297435.1
Ascomycota,Saccharomycotina,GCA_012851165.1
Ascomycota,Saccharomycotina,GCA_931297385.1
Ascomycota,Saccharomycotina,GCA_931301705.1
Ascomycota,Saccharomycotina,GCA_931302025.1
Ascomycota,Saccharomycotina,GCA_037040955.1
Ascomycota,Saccharomycotina,GCA_931298025.1
Ascomycota,Saccharomycotina,GCA_931301785.1
Ascomycota,Saccharomycotina,GCA_931301955.1
Ascomycota,Saccharomycotina,GCA_931301655.1
Ascomycota,Saccharomycotina,GCA_931301885.1
Ascomycota,Saccharomycotina,GCA_931301725.1
Ascomycota,Saccharomycotina,GCA_931297405.1
Ascomycota,Saccharomycotina,GCA_931301645.1
Ascomycota,Saccharomycotina,GCA_931302035.1
Ascomycota,Saccharomycotina,GCA_931299445.1
Ascomycota,Saccharomycotina,GCA_931302045.1
Ascomycota,Saccharomycotina,GCA_931297755.1
Ascomycota,Saccharomycotina,GCA_931299235.1
Ascomycota,Saccharomycotina,GCA_931301815.1
Ascomycota,Saccharomycotina,GCA_931297995.1
Ascomycota,Saccharomycotina,GCA_931298595.1
Ascomycota,Saccharomycotina,GCA_931301935.1
Ascomycota,Saccharomycotina,GCA_931302095.1
Ascomycota,Saccharomycotina,GCA_931298615.1
Ascomycota,Saccharomycotina,GCA_931302135.1
Ascomycota,Saccharomycotina,GCA_931298635.1
Ascomycota,Saccharomycotina,GCA_023629075.1
Ascomycota,Saccharomycotina,GCA_931298095.1
Ascomycota,Saccharomycotina,GCA_931302115.1
Ascomycota,Saccharomycotina,GCA_931302055.1
Ascomycota,Saccharomycotina,GCA_931298555.1
Ascomycota,Saccharomycotina,GCA_931301895.1
Ascomycota,Saccharomycotina,GCA_931301745.1
Ascomycota,Saccharomycotina,GCA_931302015.1
Ascomycota,Saccharomycotina,GCA_931301825.1
Ascomycota,Saccharomycotina,GCA_931301915.1
Ascomycota,Saccharomycotina,GCA_931302125.1
Ascomycota,Saccharomycotina,GCA_931302145.1
Ascomycota,Saccharomycotina,GCA_931301965.1
Ascomycota,Saccharomycotina,GCA_931301845.1
Ascomycota,Saccharomycotina,GCA_931301855.1
Ascomycota,Saccharomycotina,GCA_931303485.1
Ascomycota,Saccharomycotina,GCA_931306095.1
Ascomycota,Saccharomycotina,GCA_931305965.1
Ascomycota,Saccharomycotina,GCA_931301835.1
Ascomycota,Saccharomycotina,GCA_931297985.1
Ascomycota,Saccharomycotina,GCA_931298945.1
Ascomycota,Saccharomycotina,GCA_931303385.1
Ascomycota,Saccharomycotina,GCA_931298325.1
Ascomycota,Saccharomycotina,GCA_931305845.1
Ascomycota,Saccharomycotina,GCA_947297895.1
Ascomycota,Saccharomycotina,GCA_012851405.1
Ascomycota,Saccharomycotina,GCA_931303015.1
Ascomycota,Saccharomycotina,GCA_931303465.1
Ascomycota,Saccharomycotina,GCA_931302085.1
Ascomycota,Saccharomycotina,GCA_931301775.1
Ascomycota,Saccharomycotina,GCA_012851435.1
Ascomycota,Saccharomycotina,GCA_012851425.1
Ascomycota,Saccharomycotina,GCA_012851245.1
Ascomycota,Saccharomycotina,GCA_012851295.1
Ascomycota,Saccharomycotina,GCA_012851235.1
Ascomycota,Saccharomycotina,GCA_012851275.1
Ascomycota,Saccharomycotina,GCA_012851345.1
Ascomycota,Saccharomycotina,GCA_012851365.1
Ascomycota,Saccharomycotina,GCA_012851265.1
Ascomycota,Saccharomycotina,GCA_931303065.1
Ascomycota,Saccharomycotina,GCA_931305865.1
Ascomycota,Saccharomycotina,GCA_931305935.1
Ascomycota,Saccharomycotina,GCA_931304085.1
Ascomycota,Saccharomycotina,GCA_012851195.1
Ascomycota,Saccharomycotina,GCA_012851155.1
Ascomycota,Saccharomycotina,GCA_012851005.1
Ascomycota,Saccharomycotina,GCA_012851035.1
Ascomycota,Saccharomycotina,GCA_012851095.1
Ascomycota,Saccharomycotina,GCA_012851065.1
Ascomycota,Saccharomycotina,GCA_012851045.1
Ascomycota,Saccharomycotina,GCA_012851105.1
Ascomycota,Saccharomycotina,GCA_931303985.1
Ascomycota,Saccharomycotina,GCA_931302065.1
Ascomycota,Saccharomycotina,GCA_937863135.1
Ascomycota,Pezizomycotina,GCA_010583015.1
Ascomycota,Pezizomycotina,GCA_010094035.1
Ascomycota,Pezizomycotina,GCF_010094035.1
Ascomycota,Pezizomycotina,GCA_024521635.1
Ascomycota,Pezizomycotina,GCF_024521635.1
Ascomycota,Pezizomycotina,GCA_010356995.1
Ascomycota,Pezizomycotina,GCA_019565615.1
Ascomycota,Pezizomycotina,GCA_020045945.2
Ascomycota,Pezizomycotina,GCA_028502605.1
Ascomycota,Pezizomycotina,GCF_028502605.1
Ascomycota,Pezizomycotina,GCA_020631695.1
Ascomycota,Pezizomycotina,GCA_000167675.2
Ascomycota,Pezizomycotina,GCF_000167675.1
Ascomycota,Pezizomycotina,GCA_003025095.1
Ascomycota,Pezizomycotina,GCF_003025095.1
Ascomycota,Pezizomycotina,GCA_003025105.1
Ascomycota,Pezizomycotina,GCF_003025105.1
Ascomycota,Pezizomycotina,GCA_001050175.1
Ascomycota,Pezizomycotina,GCA_033847375.1
Ascomycota,Pezizomycotina,GCF_033847375.1
Ascomycota,Pezizomycotina,GCA_015266385.1
Ascomycota,Pezizomycotina,GCA_000171015.2
Ascomycota,Pezizomycotina,GCF_000171015.1
Ascomycota,Pezizomycotina,GCA_000170995.2
Ascomycota,Pezizomycotina,GCF_000170995.1
Ascomycota,Pezizomycotina,GCA_026259275.1
Ascomycota,Pezizomycotina,GCA_003025115.1
Ascomycota,Pezizomycotina,GCF_003025115.1
Ascomycota,Pezizomycotina,GCA_022985005.1
Ascomycota,Pezizomycotina,GCA_007896495.1
Ascomycota,Pezizomycotina,GCA_021066465.1
Ascomycota,Pezizomycotina,GCA_000331835.2
Ascomycota,Pezizomycotina,GCA_035079535.1
Ascomycota,Pezizomycotina,GCA_020736905.1
Ascomycota,Pezizomycotina,GCA_003012085.1
Ascomycota,Pezizomycotina,GCA_001721665.1
Ascomycota,Pezizomycotina,GCA_020002365.1
Ascomycota,Pezizomycotina,GCA_025919625.1
Ascomycota,Pezizomycotina,GCA_001950475.1
Ascomycota,Pezizomycotina,GCA_002022785.1
Ascomycota,Pezizomycotina,GCA_014468695.1
Ascomycota,Pezizomycotina,GCA_030708095.1
Ascomycota,Pezizomycotina,GCA_029844175.1
Ascomycota,Pezizomycotina,GCA_030015385.1
Ascomycota,Pezizomycotina,GCA_010015515.1
Ascomycota,Pezizomycotina,GCA_030708105.1
Ascomycota,Pezizomycotina,GCA_023653515.1
Ascomycota,Pezizomycotina,GCA_011066345.1
Ascomycota,Pezizomycotina,GCA_001931985.1
Ascomycota,Pezizomycotina,GCA_026401215.1
Ascomycota,Pezizomycotina,GCA_023628735.1
Ascomycota,Pezizomycotina,GCA_030278935.1
Ascomycota,Pezizomycotina,GCA_003439915.1
Ascomycota,Pezizomycotina,GCA_002006585.1
Ascomycota,Pezizomycotina,GCA_016806795.1
Ascomycota,Pezizomycotina,GCA_016806875.1
Ascomycota,Pezizomycotina,GCA_028871095.1
Ascomycota,Pezizomycotina,GCA_016806775.1
Ascomycota,Pezizomycotina,GCA_016806755.1
Ascomycota,Pezizomycotina,GCA_009835125.1
Ascomycota,Pezizomycotina,GCA_016806815.1
Ascomycota,Pezizomycotina,GCA_020647795.1
Ascomycota,Pezizomycotina,GCA_017945965.1
Ascomycota,Pezizomycotina,GCA_020647865.1
Ascomycota,Pezizomycotina,GCA_020647635.1
Ascomycota,Pezizomycotina,GCA_020647705.1
Ascomycota,Pezizomycotina,GCA_943193705.1
Ascomycota,Pezizomycotina,GCA_019097725.1
Ascomycota,Pezizomycotina,GCA_026401105.1
Ascomycota,Pezizomycotina,GCA_003025155.1
Ascomycota,Pezizomycotina,GCA_026225705.1
Ascomycota,Pezizomycotina,GCA_026225735.1
Ascomycota,Pezizomycotina,GCA_001999515.1
Ascomycota,Pezizomycotina,GCA_004762065.1
Ascomycota,Pezizomycotina,GCA_000513815.1
Ascomycota,Pezizomycotina,GCA_010015525.1
Ascomycota,Pezizomycotina,GCA_021186515.1
Ascomycota,Pezizomycotina,GCA_029844195.1
Ascomycota,Pezizomycotina,GCA_033847385.1
Ascomycota,Pezizomycotina,GCA_025502635.1
Ascomycota,Pezizomycotina,GCA_026003955.1
Ascomycota,Pezizomycotina,GCA_019393575.1
Ascomycota,Pezizomycotina,GCA_002894145.1
Ascomycota,Pezizomycotina,GCA_023628795.1
Ascomycota,Pezizomycotina,GCA_001990665.1
Ascomycota,Pezizomycotina,GCA_022788495.1
Ascomycota,Pezizomycotina,GCA_000988865.1
Ascomycota,Pezizomycotina,GCA_002838845.1
Ascomycota,Pezizomycotina,GCA_019297715.1
Ascomycota,Pezizomycotina,GCA_020466355.1
Ascomycota,Pezizomycotina,GCA_001599035.1
Ascomycota,Pezizomycotina,GCA_028554805.1
Ascomycota,Pezizomycotina,GCA_000963795.1
Ascomycota,Pezizomycotina,GCA_002916895.1
Ascomycota,Pezizomycotina,GCA_037177835.1
Ascomycota,Pezizomycotina,GCA_014839745.1
Ascomycota,Pezizomycotina,GCA_036173025.1
Ascomycota,Pezizomycotina,GCA_013423425.1
Ascomycota,Pezizomycotina,GCA_023628755.1
Ascomycota,Pezizomycotina,GCA_004154885.1
Ascomycota,Pezizomycotina,GCA_034769445.1
Ascomycota,Pezizomycotina,GCA_022817925.1
Ascomycota,Pezizomycotina,GCA_020736895.1
Ascomycota,Pezizomycotina,GCA_000733085.2
